pQBR103.dPFLU4242.logFC,pQBR103.dPFLU4242.logCPM,pQBR103.dPFLU4242.F,pQBR103.dPFLU4242.PValue,pQBR103.dPFLU4242.FDR,pQBR103.dgacS.logFC,pQBR103.dgacS.logCPM,pQBR103.dgacS.F,pQBR103.dgacS.PValue,pQBR103.dgacS.FDR
pQBR0459,-0.187508248505192,10.575504322478,1.96662299656542,0.184434624117716,0.374706106371857,-0.172148567707679,10.575504322478,1.65391383682438,0.221054311748986,0.406770189892183
pQBR0460,-0.183185072282844,10.8950585025589,2.23081578295041,0.159358317041271,0.350087738313003,-0.0437532669560788,10.8950585025589,0.127439975323082,0.726878993561969,0.831215691202444
pQBR0461,0.224967240625264,9.59911345098201,4.5737737282511,0.0522024296004305,0.157928869297505,0.116059648020402,9.59911345098201,1.20768048857254,0.291899364079118,0.474584680373533
pQBR0462,0.512567651425685,11.0517135505499,15.9975210244711,0.00153821478163145,0.0141397435696122,0.344364050730786,11.0517135505499,7.20322202346402,0.0188798455692076,0.081302398036768
pQBR0463,0.322348596796819,10.4173336065328,8.67828610000787,0.0114522197964405,0.0588619469107373,0.126852510932991,10.4173336065328,1.33766001660561,0.268437873165852,0.448647913892578
pQBR0464,-0.0424845230525066,9.47080305366207,0.116787191604154,0.738053996939281,0.844664763433107,-0.0518366337085435,9.47080305366207,0.173354402297073,0.683998660496761,0.803320294146074
pQBR0465,-0.297049632308966,9.87928647493175,6.98677383799536,0.0203930501727878,0.0826091354456999,-0.234836861009576,9.87928647493175,4.36972206003619,0.0569774193806943,0.173472652636764
pQBR0466,-0.286815435386979,12.6279177996769,4.10447394183351,0.0639889161082367,0.185373950907498,-0.0688892015734614,12.6279177996769,0.23715196855242,0.63444901310974,0.767763615864444
pQBR0467,-0.14861972305015,10.7241698510263,1.96118848713917,0.185001341221252,0.374706106371857,0.143947309662921,10.7241698510263,1.84583459862068,0.197575490266984,0.393504518115076
pQBR0468,0.191662109514446,8.65885031321732,1.66746210619721,0.219281286275046,0.4178429759865,-0.025999728435335,8.65885031321732,0.0301311797463748,0.864889886191914,0.921002233989447
pQBR0469,-0.294629563232222,6.49472255399102,2.64477088914464,0.128083288879111,0.297017559098974,-0.38246170871023,6.49472255399102,4.40159962458567,0.056198122735591,0.17290168930219
pQBR0470,0.00901534447815834,11.5245750896152,0.0048862068854099,0.945345205784359,0.96554488966864,-0.110374313721325,11.5245750896152,0.730198055816123,0.408424211813661,0.584511297146496
pQBR0471,-0.0475386304668999,13.4806011189157,0.19562602033615,0.665606995625856,0.807732244642666,-0.240072801329826,13.4806011189157,4.97958747557331,0.0440486501824008,0.144214073884846
pQBR0472,-0.232573616714546,10.365776350854,2.55991907899591,0.133822915340582,0.300316213769006,-0.633932863183368,10.365776350854,18.669093279733,0.000847111443849818,0.013061911940652
pQBR0473,0.361520559456379,11.0725829893601,8.5167025469072,0.0120723961143019,0.0599562630133186,-0.108398284488254,11.0725829893601,0.760209063137897,0.399216450678448,0.580016606152882
pQBR0474,0.75380107530741,7.44941834671963,16.5019665331656,0.00136828634377042,0.0128243308298482,0.242849342203371,7.44941834671963,1.62148128718915,0.225375686082037,0.408066583133386
pQBR0475,0.175231271932923,7.44493151121587,0.524043795431866,0.482057200270149,0.664044212475883,-0.175161491924021,7.44493151121587,0.499130195510007,0.49245932377056,0.656108771709391
pQBR0476,-0.410086551790347,9.28175286432008,3.98574779337506,0.0674598424570021,0.191939313657423,-0.260553359875279,9.28175286432008,1.62304281337315,0.225165096482216,0.408066583133386
pQBR0477,-0.121048537406168,11.5868867813092,1.18593999463434,0.296096577608323,0.500120721190029,0.0216850401086025,11.5868867813092,0.0380949024291898,0.848296334640175,0.913255963869377
pQBR0478,-0.02972447120042,11.4720387678548,0.0765679314321603,0.786391900884614,0.880316928859122,-0.107415747327877,11.4720387678548,0.998075850398156,0.336166863358011,0.523412901254492
