exp,well,cycle,time,t_rep,exp_rep,pME6032,IPTG,OD600_corr
2,A12,15,12598.458,C,c,PFLU_1886,0,0.0295
2,A12,16,13498.432,C,c,PFLU_1886,0,0.030600000000000016
2,A12,17,14398.363,C,c,PFLU_1886,0,0.03270000000000001
2,A12,18,15298.311,C,c,PFLU_1886,0,0.035500000000000004
2,A12,19,16198.25,C,c,PFLU_1886,0,0.039099999999999996
2,A12,20,17098.198,C,c,PFLU_1886,0,0.04300000000000001
2,A12,21,17998.138,C,c,PFLU_1886,0,0.04830000000000001
2,A12,22,18898.103,C,c,PFLU_1886,0,0.05499999999999999
2,A12,23,19798.053,C,c,PFLU_1886,0,0.061700000000000005
2,A12,24,20697.974,C,c,PFLU_1886,0,0.06990000000000002
2,A12,25,21597.914,C,c,PFLU_1886,0,0.07980000000000001
2,A12,26,22497.861,C,c,PFLU_1886,0,0.0947
2,A12,27,23397.812,C,c,PFLU_1886,0,0.11400000000000002
2,A12,28,24297.754,C,c,PFLU_1886,0,0.1355
2,A12,29,25197.697,C,c,PFLU_1886,0,0.16240000000000002
2,A12,30,26097.642,C,c,PFLU_1886,0,0.19599999999999998
2,A12,31,26997.596,C,c,PFLU_1886,0,0.24810000000000001
2,A12,32,27897.534,C,c,PFLU_1886,0,0.30200000000000005
2,A12,33,28797.48,C,c,PFLU_1886,0,0.34619999999999995
2,A12,34,29697.428,C,c,PFLU_1886,0,0.38180000000000003
2,A12,35,30597.374,C,c,PFLU_1886,0,0.4105
2,A12,36,31497.276,C,c,PFLU_1886,0,0.44079999999999997
2,A12,37,32397.259,C,c,PFLU_1886,0,0.46599999999999997
2,A12,38,33297.178,C,c,PFLU_1886,0,0.48729999999999996
2,A12,39,34197.165,C,c,PFLU_1886,0,0.5162
2,A12,40,35097.096,C,c,PFLU_1886,0,0.5419999999999999
2,A12,41,35997.029,C,c,PFLU_1886,0,0.5565
2,A12,42,36896.976,C,c,PFLU_1886,0,0.6029
2,A12,43,37796.925,C,c,PFLU_1886,0,0.6338
2,A12,44,38696.865,C,c,PFLU_1886,0,0.6501
2,A12,45,39596.817,C,c,PFLU_1886,0,0.6965
2,A12,46,40496.744,C,c,PFLU_1886,0,0.7183999999999999
2,A12,47,41396.693,C,c,PFLU_1886,0,0.71
2,A12,48,42296.643,C,c,PFLU_1886,0,0.7568
2,A12,49,43196.594,C,c,PFLU_1886,0,0.7817
2,A12,50,44096.531,C,c,PFLU_1886,0,0.7955
2,A12,51,44996.474,C,c,PFLU_1886,0,0.8188
2,A12,52,45896.437,C,c,PFLU_1886,0,0.8324
2,A12,53,46796.373,C,c,PFLU_1886,0,0.8413999999999999
2,A12,54,47696.332,C,c,PFLU_1886,0,0.8727
2,A12,55,48596.256,C,c,PFLU_1886,0,0.8859
2,A12,56,49496.182,C,c,PFLU_1886,0,0.8921
2,A12,57,50396.123,C,c,PFLU_1886,0,0.9096
2,A12,58,51296.08,C,c,PFLU_1886,0,0.9316
2,A12,59,52196.038,C,c,PFLU_1886,0,0.9533
2,A12,60,53095.966,C,c,PFLU_1886,0,0.9858
2,A12,61,53995.925,C,c,PFLU_1886,0,0.9884999999999999
2,A12,62,54895.849,C,c,PFLU_1886,0,1.017
2,A12,63,55795.815,C,c,PFLU_1886,0,1.0417
2,A12,64,56695.763,C,c,PFLU_1886,0,1.0586
2,A12,65,57595.693,C,c,PFLU_1886,0,1.0648
2,A12,66,58495.642,C,c,PFLU_1886,0,1.0809
2,A12,67,59395.582,C,c,PFLU_1886,0,1.0864
2,A12,68,60295.52,C,c,PFLU_1886,0,1.1194
2,A12,69,61195.49,C,c,PFLU_1886,0,1.1415
2,A12,70,62095.401,C,c,PFLU_1886,0,1.1373
2,A12,71,62995.354,C,c,PFLU_1886,0,1.1608
2,A12,72,63895.278,C,c,PFLU_1886,0,1.1719
2,A12,73,64795.226,C,c,PFLU_1886,0,1.1741
2,A12,74,65695.174,C,c,PFLU_1886,0,1.2023
2,A12,75,66595.111,C,c,PFLU_1886,0,1.2005
2,A12,76,67495.061,C,c,PFLU_1886,0,1.2163
2,A12,77,68395.006,C,c,PFLU_1886,0,1.2266
2,A12,78,69294.938,C,c,PFLU_1886,0,1.2332
2,A12,79,70194.885,C,c,PFLU_1886,0,1.2449999999999999
2,A12,80,71094.83,C,c,PFLU_1886,0,1.2527
2,A12,81,71994.752,C,c,PFLU_1886,0,1.2688
2,A12,82,72894.675,C,c,PFLU_1886,0,1.282
2,A12,83,73794.64,C,c,PFLU_1886,0,1.2868
2,A12,84,74694.588,C,c,PFLU_1886,0,1.2751
2,A12,85,75594.517,C,c,PFLU_1886,0,1.3014999999999999
2,A12,86,76494.452,C,c,PFLU_1886,0,1.2909
2,A12,87,77394.397,C,c,PFLU_1886,0,1.2932
2,A12,88,78294.36,C,c,PFLU_1886,0,1.3085
2,A12,89,79194.315,C,c,PFLU_1886,0,1.3102
2,A12,90,80094.242,C,c,PFLU_1886,0,1.3187
2,A12,91,80994.216,C,c,PFLU_1886,0,1.3254
2,A12,92,81894.132,C,c,PFLU_1886,0,1.3124
2,A12,93,82794.063,C,c,PFLU_1886,0,1.3396
2,A12,94,83694.01,C,c,PFLU_1886,0,1.3357999999999999
2,A12,95,84593.926,C,c,PFLU_1886,0,1.3296
2,A12,96,85493.872,C,c,PFLU_1886,0,1.3458999999999999
2,A12,97,86393.825,C,c,PFLU_1886,0,1.34
2,A12,98,87293.794,C,c,PFLU_1886,0,1.359
2,A12,99,88193.71,C,c,PFLU_1886,0,1.3543
2,A12,100,89093.663,C,c,PFLU_1886,0,1.3492
2,A12,101,89993.589,C,c,PFLU_1886,0,1.3603
2,A12,102,90893.532,C,c,PFLU_1886,0,1.3735
2,A12,103,91793.487,C,c,PFLU_1886,0,1.3697
2,A12,104,92693.423,C,c,PFLU_1886,0,1.3695
2,A12,105,93593.349,C,c,PFLU_1886,0,1.4275
2,A12,106,94493.292,C,c,PFLU_1886,0,1.4268
2,A12,107,95393.238,C,c,PFLU_1886,0,1.4014
2,A12,108,96293.186,C,c,PFLU_1886,0,1.438
2,A12,109,97193.125,C,c,PFLU_1886,0,1.4148
2,A12,110,98093.061,C,c,PFLU_1886,0,1.4026
2,A12,111,98993.025,C,c,PFLU_1886,0,1.4069
2,A12,112,99892.965,C,c,PFLU_1886,0,1.4027
2,A12,113,100792.906,C,c,PFLU_1886,0,1.4089
2,A12,114,101692.862,C,c,PFLU_1886,0,1.4115
2,A12,115,102592.837,C,c,PFLU_1886,0,1.4053
2,A12,116,103492.756,C,c,PFLU_1886,0,1.3981
2,A12,117,104392.694,C,c,PFLU_1886,0,1.3913
2,A12,118,105292.631,C,c,PFLU_1886,0,1.3961999999999999
2,A12,119,106192.57,C,c,PFLU_1886,0,1.4436
2,A12,120,107092.494,C,c,PFLU_1886,0,1.3966
2,A12,121,107992.454,C,c,PFLU_1886,0,1.3995
2,A12,122,108892.389,C,c,PFLU_1886,0,1.3957
2,A12,123,109792.333,C,c,PFLU_1886,0,1.3957
2,A12,124,110692.3,C,c,PFLU_1886,0,1.3896
2,A12,125,111592.219,C,c,PFLU_1886,0,1.4169
2,A12,126,112492.194,C,c,PFLU_1886,0,1.3829
2,A12,127,113392.107,C,c,PFLU_1886,0,1.4166
2,A12,128,114292.058,C,c,PFLU_1886,0,1.3766
2,A12,129,115191.999,C,c,PFLU_1886,0,1.3797
2,A12,130,116091.945,C,c,PFLU_1886,0,1.3926
2,A12,131,116991.888,C,c,PFLU_1886,0,1.3726
2,A12,132,117891.835,C,c,PFLU_1886,0,1.3653
2,A12,133,118791.799,C,c,PFLU_1886,0,1.3638
2,A12,134,119691.743,C,c,PFLU_1886,0,1.3515
2,A12,135,120591.675,C,c,PFLU_1886,0,1.3518999999999999
2,A12,136,121491.642,C,c,PFLU_1886,0,1.3469
2,A12,137,122391.582,C,c,PFLU_1886,0,1.3559999999999999
2,A12,138,123291.539,C,c,PFLU_1886,0,1.3328
2,A12,139,124191.487,C,c,PFLU_1886,0,1.3239
2,A12,140,125091.419,C,c,PFLU_1886,0,1.3069
2,A12,141,125991.365,C,c,PFLU_1886,0,1.3128
2,A12,142,126891.311,C,c,PFLU_1886,0,1.3167
2,A12,143,127791.229,C,c,PFLU_1886,0,1.3167
2,A12,144,128691.178,C,c,PFLU_1886,0,1.3203
2,A2,1,0,A,a,PFLU_1886,0,0.004800000000000013
2,A2,2,899.186,A,a,PFLU_1886,0,0.00470000000000001
2,A2,3,1799.139,A,a,PFLU_1886,0,0.004600000000000007
2,A2,4,2699.057,A,a,PFLU_1886,0,0.005400000000000002
2,A2,5,3599.034,A,a,PFLU_1886,0,0.00520000000000001
2,A2,6,4498.974,A,a,PFLU_1886,0,0.006000000000000005
2,A2,7,5398.909,A,a,PFLU_1886,0,0.007200000000000012
2,A2,8,6298.865,A,a,PFLU_1886,0,0.008900000000000005
2,A2,9,7198.807,A,a,PFLU_1886,0,0.009600000000000011
2,A2,10,8098.733,A,a,PFLU_1886,0,0.017100000000000004
2,A2,11,8998.691,A,a,PFLU_1886,0,0.02070000000000001
2,A2,12,9898.629,A,a,PFLU_1886,0,0.022500000000000006
2,A2,13,10798.592,A,a,PFLU_1886,0,0.024000000000000007
2,A2,14,11698.512,A,a,PFLU_1886,0,0.02840000000000001
2,A2,15,12598.458,A,a,PFLU_1886,0,0.03160000000000002
2,A2,16,13498.432,A,a,PFLU_1886,0,0.03340000000000001
2,A2,17,14398.363,A,a,PFLU_1886,0,0.0363
2,A2,18,15298.311,A,a,PFLU_1886,0,0.04050000000000001
2,A2,19,16198.25,A,a,PFLU_1886,0,0.043800000000000006
2,A2,20,17098.198,A,a,PFLU_1886,0,0.049500000000000016
2,A2,21,17998.138,A,a,PFLU_1886,0,0.05560000000000001
2,A2,22,18898.103,A,a,PFLU_1886,0,0.0633
2,A2,23,19798.053,A,a,PFLU_1886,0,0.0731
2,A2,24,20697.974,A,a,PFLU_1886,0,0.08630000000000002
2,A2,25,21597.914,A,a,PFLU_1886,0,0.10200000000000001
2,A2,26,22497.861,A,a,PFLU_1886,0,0.12160000000000001
2,A2,27,23397.812,A,a,PFLU_1886,0,0.1419
2,A2,28,24297.754,A,a,PFLU_1886,0,0.1675
2,A2,29,25197.697,A,a,PFLU_1886,0,0.2018
2,A2,30,26097.642,A,a,PFLU_1886,0,0.2416
2,A2,31,26997.596,A,a,PFLU_1886,0,0.2893
2,A2,32,27897.534,A,a,PFLU_1886,0,0.3327
2,A2,33,28797.48,A,a,PFLU_1886,0,0.3617
2,A2,34,29697.428,A,a,PFLU_1886,0,0.403
2,A2,35,30597.374,A,a,PFLU_1886,0,0.43279999999999996
2,A2,36,31497.276,A,a,PFLU_1886,0,0.45699999999999996
2,A2,37,32397.259,A,a,PFLU_1886,0,0.4898
2,A2,38,33297.178,A,a,PFLU_1886,0,0.5291
2,A2,39,34197.165,A,a,PFLU_1886,0,0.5622
2,A2,40,35097.096,A,a,PFLU_1886,0,0.5907
2,A2,41,35997.029,A,a,PFLU_1886,0,0.628
2,A2,42,36896.976,A,a,PFLU_1886,0,0.6514
2,A2,43,37796.925,A,a,PFLU_1886,0,0.6707
2,A2,44,38696.865,A,a,PFLU_1886,0,0.6909
2,A2,45,39596.817,A,a,PFLU_1886,0,0.706
2,A2,46,40496.744,A,a,PFLU_1886,0,0.725
2,A2,47,41396.693,A,a,PFLU_1886,0,0.7343999999999999
2,A2,48,42296.643,A,a,PFLU_1886,0,0.756
2,A2,49,43196.594,A,a,PFLU_1886,0,0.7792
2,A2,50,44096.531,A,a,PFLU_1886,0,0.7971
2,A2,51,44996.474,A,a,PFLU_1886,0,0.8107
2,A2,52,45896.437,A,a,PFLU_1886,0,0.8314
2,A2,53,46796.373,A,a,PFLU_1886,0,0.846
2,A2,54,47696.332,A,a,PFLU_1886,0,0.8729
2,A2,55,48596.256,A,a,PFLU_1886,0,0.892
2,A2,56,49496.182,A,a,PFLU_1886,0,0.9079999999999999
2,A2,57,50396.123,A,a,PFLU_1886,0,0.9157
2,A2,58,51296.08,A,a,PFLU_1886,0,0.9339
2,A2,59,52196.038,A,a,PFLU_1886,0,0.9379
2,A2,60,53095.966,A,a,PFLU_1886,0,0.9586999999999999
2,A2,61,53995.925,A,a,PFLU_1886,0,0.9638
2,A2,62,54895.849,A,a,PFLU_1886,0,0.9835
2,A2,63,55795.815,A,a,PFLU_1886,0,0.9932000000000001
2,A2,64,56695.763,A,a,PFLU_1886,0,1.0134
2,A2,65,57595.693,A,a,PFLU_1886,0,1.0110999999999999
2,A2,66,58495.642,A,a,PFLU_1886,0,1.0227
2,A2,67,59395.582,A,a,PFLU_1886,0,1.0436
2,A2,68,60295.52,A,a,PFLU_1886,0,1.053
2,A2,69,61195.49,A,a,PFLU_1886,0,1.0631
2,A2,70,62095.401,A,a,PFLU_1886,0,1.0606
2,A2,71,62995.354,A,a,PFLU_1886,0,1.0725
2,A2,72,63895.278,A,a,PFLU_1886,0,1.0814
2,A2,73,64795.226,A,a,PFLU_1886,0,1.0861
2,A2,74,65695.174,A,a,PFLU_1886,0,1.0865
2,A2,75,66595.111,A,a,PFLU_1886,0,1.0998999999999999
2,A2,76,67495.061,A,a,PFLU_1886,0,1.1084
2,A2,77,68395.006,A,a,PFLU_1886,0,1.1032
2,A2,78,69294.938,A,a,PFLU_1886,0,1.1223
2,A2,79,70194.885,A,a,PFLU_1886,0,1.1232
2,A2,80,71094.83,A,a,PFLU_1886,0,1.1337
2,A2,81,71994.752,A,a,PFLU_1886,0,1.1280999999999999
2,A2,82,72894.675,A,a,PFLU_1886,0,1.1357
2,A2,83,73794.64,A,a,PFLU_1886,0,1.153
2,A2,84,74694.588,A,a,PFLU_1886,0,1.1507
2,A2,85,75594.517,A,a,PFLU_1886,0,1.1566
2,A2,86,76494.452,A,a,PFLU_1886,0,1.1621
2,A2,87,77394.397,A,a,PFLU_1886,0,1.1694
2,A2,88,78294.36,A,a,PFLU_1886,0,1.1713
2,A2,89,79194.315,A,a,PFLU_1886,0,1.1789
2,A2,90,80094.242,A,a,PFLU_1886,0,1.1867
2,A2,91,80994.216,A,a,PFLU_1886,0,1.1801
2,A2,92,81894.132,A,a,PFLU_1886,0,1.1951
2,A2,93,82794.063,A,a,PFLU_1886,0,1.2066
2,A2,94,83694.01,A,a,PFLU_1886,0,1.2
2,A2,95,84593.926,A,a,PFLU_1886,0,1.2025
2,A2,96,85493.872,A,a,PFLU_1886,0,1.2136
2,A2,97,86393.825,A,a,PFLU_1886,0,1.2152
2,A2,98,87293.794,A,a,PFLU_1886,0,1.2195
2,A2,99,88193.71,A,a,PFLU_1886,0,1.2217
2,A2,100,89093.663,A,a,PFLU_1886,0,1.2246
2,A2,101,89993.589,A,a,PFLU_1886,0,1.2288999999999999
2,A2,102,90893.532,A,a,PFLU_1886,0,1.2282
2,A2,103,91793.487,A,a,PFLU_1886,0,1.2397
2,A2,104,92693.423,A,a,PFLU_1886,0,1.2430999999999999
2,A2,105,93593.349,A,a,PFLU_1886,0,1.2423
2,A2,106,94493.292,A,a,PFLU_1886,0,1.2557
2,A2,107,95393.238,A,a,PFLU_1886,0,1.2545
2,A2,108,96293.186,A,a,PFLU_1886,0,1.2550999999999999
2,A2,109,97193.125,A,a,PFLU_1886,0,1.2589
2,A2,110,98093.061,A,a,PFLU_1886,0,1.2697
2,A2,111,98993.025,A,a,PFLU_1886,0,1.2667
2,A2,112,99892.965,A,a,PFLU_1886,0,1.2746
2,A2,113,100792.906,A,a,PFLU_1886,0,1.2762
2,A2,114,101692.862,A,a,PFLU_1886,0,1.2812
2,A2,115,102592.837,A,a,PFLU_1886,0,1.2843
2,A2,116,103492.756,A,a,PFLU_1886,0,1.29
2,A2,117,104392.694,A,a,PFLU_1886,0,1.2917
2,A2,118,105292.631,A,a,PFLU_1886,0,1.2931
2,A2,119,106192.57,A,a,PFLU_1886,0,1.2993
2,A2,120,107092.494,A,a,PFLU_1886,0,1.3002
2,A2,121,107992.454,A,a,PFLU_1886,0,1.3072
2,A2,122,108892.389,A,a,PFLU_1886,0,1.3075999999999999
2,A2,123,109792.333,A,a,PFLU_1886,0,1.3117
2,A2,124,110692.3,A,a,PFLU_1886,0,1.3156999999999999
2,A2,125,111592.219,A,a,PFLU_1886,0,1.3105
2,A2,126,112492.194,A,a,PFLU_1886,0,1.3201
2,A2,127,113392.107,A,a,PFLU_1886,0,1.3174
2,A2,128,114292.058,A,a,PFLU_1886,0,1.3228
2,A2,129,115191.999,A,a,PFLU_1886,0,1.3269
2,A2,130,116091.945,A,a,PFLU_1886,0,1.3327
2,A2,131,116991.888,A,a,PFLU_1886,0,1.3345
2,A2,132,117891.835,A,a,PFLU_1886,0,1.3353
2,A2,133,118791.799,A,a,PFLU_1886,0,1.336
2,A2,134,119691.743,A,a,PFLU_1886,0,1.3421
2,A2,135,120591.675,A,a,PFLU_1886,0,1.3457
2,A2,136,121491.642,A,a,PFLU_1886,0,1.3497
2,A2,137,122391.582,A,a,PFLU_1886,0,1.3544
2,A2,138,123291.539,A,a,PFLU_1886,0,1.3527
2,A2,139,124191.487,A,a,PFLU_1886,0,1.3604
2,A2,140,125091.419,A,a,PFLU_1886,0,1.3558999999999999
2,A2,141,125991.365,A,a,PFLU_1886,0,1.3611
2,A2,142,126891.311,A,a,PFLU_1886,0,1.3639
2,A2,143,127791.229,A,a,PFLU_1886,0,1.3652
2,A2,144,128691.178,A,a,PFLU_1886,0,1.3684
2,A3,1,0,A,a,PFLU_1170,0,0.0025000000000000022
2,A3,2,899.186,A,a,PFLU_1170,0,0.0032000000000000084
2,A3,3,1799.139,A,a,PFLU_1170,0,0.0032000000000000084
2,A3,4,2699.057,A,a,PFLU_1170,0,0.0033000000000000113
2,A3,5,3599.034,A,a,PFLU_1170,0,0.0040000000000000036
2,A3,6,4498.974,A,a,PFLU_1170,0,0.006000000000000005
2,A3,7,5398.909,A,a,PFLU_1170,0,0.010300000000000004
2,A3,8,6298.865,A,a,PFLU_1170,0,0.0126
2,A3,9,7198.807,A,a,PFLU_1170,0,0.0194
2,A3,10,8098.733,A,a,PFLU_1170,0,0.02460000000000001
2,A3,11,8998.691,A,a,PFLU_1170,0,0.025800000000000003
2,A3,12,9898.629,A,a,PFLU_1170,0,0.02890000000000001
2,A3,13,10798.592,A,a,PFLU_1170,0,0.030799999999999994
2,A3,14,11698.512,A,a,PFLU_1170,0,0.031700000000000006
2,A3,15,12598.458,A,a,PFLU_1170,0,0.03290000000000001
2,A3,16,13498.432,A,a,PFLU_1170,0,0.0348
2,A3,17,14398.363,A,a,PFLU_1170,0,0.036900000000000016
2,A3,18,15298.311,A,a,PFLU_1170,0,0.0393
2,A3,19,16198.25,A,a,PFLU_1170,0,0.04100000000000001
2,A3,20,17098.198,A,a,PFLU_1170,0,0.044399999999999995
2,A3,21,17998.138,A,a,PFLU_1170,0,0.04880000000000001
2,A3,22,18898.103,A,a,PFLU_1170,0,0.053900000000000003
2,A3,23,19798.053,A,a,PFLU_1170,0,0.06079999999999999
2,A3,24,20697.974,A,a,PFLU_1170,0,0.06890000000000002
2,A3,25,21597.914,A,a,PFLU_1170,0,0.0801
2,A3,26,22497.861,A,a,PFLU_1170,0,0.0942
2,A3,27,23397.812,A,a,PFLU_1170,0,0.10900000000000001
2,A3,28,24297.754,A,a,PFLU_1170,0,0.1277
2,A3,29,25197.697,A,a,PFLU_1170,0,0.1515
2,A3,30,26097.642,A,a,PFLU_1170,0,0.17900000000000002
2,A3,31,26997.596,A,a,PFLU_1170,0,0.21520000000000003
2,A3,32,27897.534,A,a,PFLU_1170,0,0.2611
2,A3,33,28797.48,A,a,PFLU_1170,0,0.3086
2,A3,34,29697.428,A,a,PFLU_1170,0,0.34940000000000004
2,A3,35,30597.374,A,a,PFLU_1170,0,0.38749999999999996
2,A3,36,31497.276,A,a,PFLU_1170,0,0.41779999999999995
2,A3,37,32397.259,A,a,PFLU_1170,0,0.45389999999999997
2,A3,38,33297.178,A,a,PFLU_1170,0,0.48649999999999993
2,A3,39,34197.165,A,a,PFLU_1170,0,0.5134
2,A3,40,35097.096,A,a,PFLU_1170,0,0.5401
2,A3,41,35997.029,A,a,PFLU_1170,0,0.5765
2,A3,42,36896.976,A,a,PFLU_1170,0,0.6079
2,A3,43,37796.925,A,a,PFLU_1170,0,0.6315
2,A3,44,38696.865,A,a,PFLU_1170,0,0.6733
2,A3,45,39596.817,A,a,PFLU_1170,0,0.6923
2,A3,46,40496.744,A,a,PFLU_1170,0,0.7118
2,A3,47,41396.693,A,a,PFLU_1170,0,0.7242
2,A3,48,42296.643,A,a,PFLU_1170,0,0.7501
2,A3,49,43196.594,A,a,PFLU_1170,0,0.7669
2,A3,50,44096.531,A,a,PFLU_1170,0,0.7883
2,A3,51,44996.474,A,a,PFLU_1170,0,0.7946
2,A3,52,45896.437,A,a,PFLU_1170,0,0.8165
2,A3,53,46796.373,A,a,PFLU_1170,0,0.8285
2,A3,54,47696.332,A,a,PFLU_1170,0,0.8487
2,A3,55,48596.256,A,a,PFLU_1170,0,0.8598
2,A3,56,49496.182,A,a,PFLU_1170,0,0.8783
2,A3,57,50396.123,A,a,PFLU_1170,0,0.8995
2,A3,58,51296.08,A,a,PFLU_1170,0,0.9209
2,A3,59,52196.038,A,a,PFLU_1170,0,0.9307000000000001
2,A3,60,53095.966,A,a,PFLU_1170,0,0.9434
2,A3,61,53995.925,A,a,PFLU_1170,0,0.9539
2,A3,62,54895.849,A,a,PFLU_1170,0,0.9665999999999999
2,A3,63,55795.815,A,a,PFLU_1170,0,0.9741
2,A3,64,56695.763,A,a,PFLU_1170,0,0.9955
2,A3,65,57595.693,A,a,PFLU_1170,0,0.9966999999999999
2,A3,66,58495.642,A,a,PFLU_1170,0,1.0116
2,A3,67,59395.582,A,a,PFLU_1170,0,1.0337
2,A3,68,60295.52,A,a,PFLU_1170,0,1.0456
2,A3,69,61195.49,A,a,PFLU_1170,0,1.0706
2,A3,70,62095.401,A,a,PFLU_1170,0,1.0806
2,A3,71,62995.354,A,a,PFLU_1170,0,1.0997
2,A3,72,63895.278,A,a,PFLU_1170,0,1.1215
2,A3,73,64795.226,A,a,PFLU_1170,0,1.1371
2,A3,74,65695.174,A,a,PFLU_1170,0,1.1459
2,A3,75,66595.111,A,a,PFLU_1170,0,1.1684999999999999
2,A3,76,67495.061,A,a,PFLU_1170,0,1.1827
2,A3,77,68395.006,A,a,PFLU_1170,0,1.1875
2,A3,78,69294.938,A,a,PFLU_1170,0,1.2046999999999999
2,A3,79,70194.885,A,a,PFLU_1170,0,1.2106
2,A3,80,71094.83,A,a,PFLU_1170,0,1.2223
2,A3,81,71994.752,A,a,PFLU_1170,0,1.2324
2,A3,82,72894.675,A,a,PFLU_1170,0,1.2443
2,A3,83,73794.64,A,a,PFLU_1170,0,1.2553
2,A3,84,74694.588,A,a,PFLU_1170,0,1.2674
2,A3,85,75594.517,A,a,PFLU_1170,0,1.2706
2,A3,86,76494.452,A,a,PFLU_1170,0,1.2845
2,A3,87,77394.397,A,a,PFLU_1170,0,1.2863
2,A3,88,78294.36,A,a,PFLU_1170,0,1.2933999999999999
2,A3,89,79194.315,A,a,PFLU_1170,0,1.3006
2,A3,90,80094.242,A,a,PFLU_1170,0,1.3103
2,A3,91,80994.216,A,a,PFLU_1170,0,1.3101
2,A3,92,81894.132,A,a,PFLU_1170,0,1.3241
2,A3,93,82794.063,A,a,PFLU_1170,0,1.3326
2,A3,94,83694.01,A,a,PFLU_1170,0,1.3363
2,A3,95,84593.926,A,a,PFLU_1170,0,1.34
2,A3,96,85493.872,A,a,PFLU_1170,0,1.3434
2,A3,97,86393.825,A,a,PFLU_1170,0,1.351
2,A3,98,87293.794,A,a,PFLU_1170,0,1.3555
2,A3,99,88193.71,A,a,PFLU_1170,0,1.3622
2,A3,100,89093.663,A,a,PFLU_1170,0,1.3628
2,A3,101,89993.589,A,a,PFLU_1170,0,1.3677
2,A3,102,90893.532,A,a,PFLU_1170,0,1.3734
2,A3,103,91793.487,A,a,PFLU_1170,0,1.3826
2,A3,104,92693.423,A,a,PFLU_1170,0,1.3864
2,A3,105,93593.349,A,a,PFLU_1170,0,1.388
2,A3,106,94493.292,A,a,PFLU_1170,0,1.3986
2,A3,107,95393.238,A,a,PFLU_1170,0,1.3984
2,A3,108,96293.186,A,a,PFLU_1170,0,1.4022
2,A3,109,97193.125,A,a,PFLU_1170,0,1.4048
2,A3,110,98093.061,A,a,PFLU_1170,0,1.4075
2,A3,111,98993.025,A,a,PFLU_1170,0,1.4087
2,A3,112,99892.965,A,a,PFLU_1170,0,1.4167
2,A3,113,100792.906,A,a,PFLU_1170,0,1.4199
2,A3,114,101692.862,A,a,PFLU_1170,0,1.4247
2,A3,115,102592.837,A,a,PFLU_1170,0,1.4261
2,A3,116,103492.756,A,a,PFLU_1170,0,1.4316
2,A3,117,104392.694,A,a,PFLU_1170,0,1.4313
2,A3,118,105292.631,A,a,PFLU_1170,0,1.433
2,A3,119,106192.57,A,a,PFLU_1170,0,1.4396
2,A3,120,107092.494,A,a,PFLU_1170,0,1.4395
2,A3,121,107992.454,A,a,PFLU_1170,0,1.4417
2,A3,122,108892.389,A,a,PFLU_1170,0,1.4457
2,A3,123,109792.333,A,a,PFLU_1170,0,1.4484
2,A3,124,110692.3,A,a,PFLU_1170,0,1.4466999999999999
2,A3,125,111592.219,A,a,PFLU_1170,0,1.4477
2,A3,126,112492.194,A,a,PFLU_1170,0,1.4509
2,A3,127,113392.107,A,a,PFLU_1170,0,1.4439
2,A3,128,114292.058,A,a,PFLU_1170,0,1.4491
2,A3,129,115191.999,A,a,PFLU_1170,0,1.4491
2,A3,130,116091.945,A,a,PFLU_1170,0,1.4531
2,A3,131,116991.888,A,a,PFLU_1170,0,1.4537
2,A3,132,117891.835,A,a,PFLU_1170,0,1.4546999999999999
2,A3,133,118791.799,A,a,PFLU_1170,0,1.4536
2,A3,134,119691.743,A,a,PFLU_1170,0,1.4532
2,A3,135,120591.675,A,a,PFLU_1170,0,1.4506
2,A3,136,121491.642,A,a,PFLU_1170,0,1.4557
2,A3,137,122391.582,A,a,PFLU_1170,0,1.4558
2,A3,138,123291.539,A,a,PFLU_1170,0,1.4546
2,A3,139,124191.487,A,a,PFLU_1170,0,1.458
2,A3,140,125091.419,A,a,PFLU_1170,0,1.4536
2,A3,141,125991.365,A,a,PFLU_1170,0,1.4557
2,A3,142,126891.311,A,a,PFLU_1170,0,1.4569
2,A3,143,127791.229,A,a,PFLU_1170,0,1.4545
2,A3,144,128691.178,A,a,PFLU_1170,0,1.4584
2,A4,1,0,A,a,PFLU_1169,0,0.0050000000000000044
2,A4,2,899.186,A,a,PFLU_1169,0,0.004100000000000006
2,A4,3,1799.139,A,a,PFLU_1169,0,0.0039000000000000007
2,A4,4,2699.057,A,a,PFLU_1169,0,0.004600000000000007
2,A4,5,3599.034,A,a,PFLU_1169,0,0.004300000000000012
2,A4,6,4498.974,A,a,PFLU_1169,0,0.00470000000000001
2,A4,7,5398.909,A,a,PFLU_1169,0,0.0050000000000000044
2,A4,8,6298.865,A,a,PFLU_1169,0,0.008000000000000007
2,A4,9,7198.807,A,a,PFLU_1169,0,0.010300000000000004
2,A4,10,8098.733,A,a,PFLU_1169,0,0.011600000000000013
2,A4,11,8998.691,A,a,PFLU_1169,0,0.014300000000000007
2,A4,12,9898.629,A,a,PFLU_1169,0,0.019000000000000003
2,A4,13,10798.592,A,a,PFLU_1169,0,0.021500000000000005
2,A4,14,11698.512,A,a,PFLU_1169,0,0.02410000000000001
2,A4,15,12598.458,A,a,PFLU_1169,0,0.026900000000000007
2,A4,16,13498.432,A,a,PFLU_1169,0,0.02830000000000002
2,A4,17,14398.363,A,a,PFLU_1169,0,0.031100000000000017
