pQBR57.dPFLU4242.logFC,pQBR57.dPFLU4242.logCPM,pQBR57.dPFLU4242.F,pQBR57.dPFLU4242.PValue,pQBR57.dPFLU4242.FDR,pQBR57.PQBR57_0059_V100A.logFC,pQBR57.PQBR57_0059_V100A.logCPM,pQBR57.PQBR57_0059_V100A.F,pQBR57.PQBR57_0059_V100A.PValue,pQBR57.PQBR57_0059_V100A.FDR,pQBR57.dgacS.logFC,pQBR57.dgacS.logCPM,pQBR57.dgacS.F,pQBR57.dgacS.PValue,pQBR57.dgacS.FDR
PQBR57_0407,0.167442268565469,6.94823220773827,0.579923059768198,0.458039924309737,0.660282348775844,0.413004612923078,6.94823220773827,3.48603325808746,0.0813712729998131,0.433302028724005,0.291305044691086,6.94823220773827,1.8624778936497,0.192277251871219,0.427642509260231
PQBR57_0408,0.347466529571134,6.52174407026021,2.68752123363695,0.121742762186936,0.298059866043879,0.727765854442344,6.52174407026021,11.8568719752068,0.00357782122543641,0.0725786591445672,0.615570394610289,6.52174407026021,9.20993992008937,0.00828701521063372,0.0519157129372053
PQBR57_0409,0.0319613937816788,6.29739068825068,0.0147567069676051,0.904910531837402,0.951320253608354,0.375336760969448,6.29739068825068,2.0295567819309,0.174549776154729,0.64439101868445,0.320953723294912,6.29739068825068,1.64186841935944,0.219345258483758,0.453054776973625
PQBR57_0410,-0.242327297019103,5.98559098624197,1.04938366803553,0.321737172611863,0.561721457101039,0.271282590610756,5.98559098624197,1.35832984691922,0.261858840900669,0.719637007504545,-0.0157960892134132,5.98559098624197,0.00499282784303257,0.944593203103911,0.97211755609987
PQBR57_0411,-0.305291647814941,5.45176882493667,0.977218865063329,0.338420811887728,0.576669063456688,0.323424457610679,5.45176882493667,1.16559245363414,0.297206294130306,0.757035483444539,0.152648762929431,5.45176882493667,0.29107765350229,0.597375787783578,0.787449038228175
PQBR57_0412,0.118631143619389,6.74158259436322,0.242010314510275,0.629813375701489,0.803294904337827,0.226846415695064,6.74158259436322,0.860280735157955,0.368209491935107,0.817730228568068,0.498146214384756,6.74158259436322,4.67903566394809,0.0469279207685328,0.185104576364768
PQBR57_0413,0.444288637068133,10.5432724636565,16.9188808164218,0.000904511022841952,0.014566989465288,0.137464728915157,10.5432724636565,1.59580877027616,0.225603669235329,0.715811524163189,0.449477475400058,10.5432724636565,17.5448153580315,0.000775920606482599,0.008933572388151
PQBR57_0414,0.139517368205844,9.92691752432786,2.07295024019913,0.1702852996376,0.379288999186854,0.115545398291883,9.92691752432786,1.4032378300231,0.25444314657288,0.719637007504545,0.13142847418747,9.92691752432786,1.87353898874655,0.191035319869038,0.427642509260231
PQBR57_0415,0.0990629874749745,12.0568523978806,0.95139738360227,0.344690293625064,0.582936664221474,-0.0591983908057982,12.0568523978806,0.338510066656593,0.569252121059847,0.904114073161539,0.0115953697054812,12.0568523978806,0.0130903838860314,0.910413589430269,0.967172541389762
PQBR57_0416,0.478274592276801,4.5601442825239,1.98631648581108,0.178933137595804,0.392915034102126,-0.0274008690683137,4.5601442825239,0.00526542544290151,0.974138077952625,0.999159930112588,0.0707245425361237,4.5601442825239,0.043643634923297,0.83730247629857,0.930961557489078
PQBR57_0417,-0.231624685428482,6.10289388974096,0.495932426755939,0.491982337565819,0.69629393954498,0.215150067181644,6.10289388974096,0.44363523735251,0.515393094542792,0.886617846667357,-0.0359464078749149,6.10289388974096,0.0133843094496638,0.909418125491487,0.967172541389762
PQBR57_0418,0.153824963327243,7.86977890879477,0.846436013271146,0.371987766268995,0.611840881971397,-0.0363772402483361,7.86977890879477,0.0454448239386202,0.834031819342689,0.975220651572555,-0.0530400015469573,7.86977890879477,0.103124485530717,0.752501624431705,0.882907482447202
PQBR57_0419,-0.164411507003434,8.00046741097299,0.788250346615509,0.388515286355906,0.623999893089495,-0.342939156334114,8.00046741097299,3.29106782585307,0.0895203411839035,0.459465847522204,-0.291479796561609,8.00046741097299,2.54371904328783,0.131389723536303,0.358184493877857
PQBR57_0420,-0.233333370204272,6.12424845340545,0.934159015787895,0.348969152364127,0.585278972075267,-0.236603399696624,6.12424845340545,0.920324451965878,0.35245886651751,0.817730228568068,-0.558505715530367,6.12424845340545,5.5633725834109,0.0321869897374989,0.147743916390908
PQBR57_0421,-0.196231571157732,6.98984105762558,0.91337431643064,0.354231130424765,0.5871691111321,-0.0812572933026944,6.98984105762558,0.152671283584561,0.701438007007179,0.928579224882276,-0.170284342575753,6.98984105762558,0.724281952666976,0.408000548592229,0.64528515088844
PQBR57_0422,-0.00941256955611557,8.21311131013444,0.00146108206565079,0.9700084153821,0.979202807944964,0.607043416022705,8.21311131013444,6.19381478339649,0.024929890329925,0.241385554294484,-0.0352244890154773,8.21311131013444,0.0211218291380191,0.886364532635323,0.960241952582525
PQBR57_0423,-0.0387105278637867,8.13608812656398,0.0232104148312677,0.880922672808166,0.944541262049418,0.577015187702056,8.13608812656398,5.25663928996689,0.0365883038046044,0.305159008383246,-0.017600973690817,8.13608812656398,0.00496744694587785,0.944733962970296,0.97211755609987
PQBR57_0424,-0.309340056947501,9.09003650749028,4.47274090461196,0.0514223842501924,0.182082962165171,0.0286974392412282,9.09003650749028,0.0385750651254781,0.846904644430527,0.983055527322628,-0.506927796900202,9.09003650749028,12.2050693136066,0.00322622522838048,0.0280484070875528
PQBR57_0425,-0.325800013941522,8.10609799136375,3.81545366230343,0.0695152840391482,0.218693496808402,0.0724664277210329,8.10609799136375,0.190370846397018,0.668765197853481,0.928579224882276,-0.217313627497548,8.10609799136375,1.77412713510436,0.202574647715574,0.436187290613271
PQBR57_0426,0.166407353433936,6.41977846945888,0.391923043676536,0.540613186880516,0.735698343641162,0.0820927068308931,6.41977846945888,0.0892965014461396,0.769135460894818,0.945885422268082,0.193417840298325,6.41977846945888,0.562544116594028,0.464732294365349,0.689811698256581
